District,Crop,Year,Predicted_Production
South Sikkim,sugarcane,2025,839.44
South Sikkim,sunflower,2025,2519.74
South Sikkim,sweet potato,2025,766.27
South Sikkim,tobacco,2025,107.1
South Sikkim,tomato,2025,9630.69
South Sikkim,turmeric,2025,625.71
South Sikkim,varagu,2025,625.71
South Sikkim,wheat,2025,132.98
South Sikkim,barley,2025,342.22
South Sikkim,dry ginger,2025,1159.15
South Sikkim,other  rabi pulses,2025,960.83
South Sikkim,peas & beans (pulses),2025,244.41
South Sikkim,sannhamp,2025,473.62
South Sikkim,guar seed,2025,1065.18
South Sikkim,jute,2025,979.49
South Sikkim,moth,2025,835.77
South Sikkim,oilseeds total,2025,2517.41
South Sikkim,total foodgrain,2025,6342.58
South Sikkim,other cereals & millets,2025,767.35
South Sikkim,pulses total,2025,5018.2
South Sikkim,grapes,2025,3133.17
South Sikkim,niger seed,2025,103.11
South Sikkim,coconut,2025,870.22
South Sikkim,kapas,2025,3562.01
South Sikkim,tapioca,2025,2239.63
South Sikkim,arecanut,2025,583.38
South Sikkim,bitter gourd,2025,49.76
South Sikkim,black pepper,2025,92.69
South Sikkim,cashewnut raw,2025,2093.18
South Sikkim,drum stick,2025,235.84
South Sikkim,jack fruit,2025,2059.45
South Sikkim,papaya,2025,4920.27
South Sikkim,pineapple,2025,3639.28
South Sikkim,pump kin,2025,968.34
South Sikkim,rubber,2025,953.57
South Sikkim,snak guard,2025,485.47
South Sikkim,watermelon,2025,625.71
South Sikkim,korra,2025,2047.78
South Sikkim,lemon,2025,587.5
South Sikkim,sapota,2025,290.17
South Sikkim,cond-spcs other,2025,249.07
South Sikkim,paddy,2025,3939.18
South Sikkim,cauliflower,2025,313.22
South Sikkim,khesari,2025,3272.78
South Sikkim,other citrus fruit,2025,832.98
South Sikkim,arcanut (processed),2025,743.4
South Sikkim,atcanut (raw),2025,555.08
South Sikkim,cardamom,2025,1363.76
South Sikkim,cashewnut processed,2025,4635.68
South Sikkim,carrot,2025,2280.47
South Sikkim,redish,2025,117.47
South Sikkim,peas  (vegetable),2025,244.41
South Sikkim,ash gourd,2025,534.86
South Sikkim,beet root,2025,947.97
South Sikkim,lab-lab,2025,874.86
South Sikkim,ribed guard,2025,23.83
South Sikkim,yam,2025,131.38
South Sikkim,jute & mesta,2025,4900.17
South Sikkim,colocosia,2025,2310.72
South Sikkim,tea,2025,469.86
South Sikkim,apple,2025,567.5
South Sikkim,peach,2025,399.47
South Sikkim,pear,2025,357.78
South Sikkim,plums,2025,487.47
South Sikkim,turnip,2025,625.71
South Sikkim,coffee,2025,1011.92
South Sikkim,bean,2025,1205.28
South Sikkim,jobster,2025,2059.45
South Sikkim,perilla,2025,244.92
South Sikkim,rajmash kholar,2025,1011.92
South Sikkim,ricebean (nagadal),2025,886.75
South Sikkim,litchi,2025,23.75
South Sikkim,peas (vegetable),2025,244.41
South Sikkim,ber,2025,1022.23
South Sikkim,other dry fruit,2025,1292.35
South Tripura,bajra,2025,998.47
South Tripura,banana,2025,5953.46
South Tripura,beans & mutter(vegetable),2025,1213.5
South Tripura,bhindi,2025,1554.58
South Tripura,blackgram,2025,363.42
South Tripura,bottle gourd,2025,631.13
South Tripura,brinjal,2025,3201.89
South Tripura,cabbage,2025,2918.55
South Tripura,cashewnut,2025,4270.84
South Tripura,castor seed,2025,263.46
South Tripura,chickpea,2025,64.54
South Tripura,citrus fruit,2025,237.88
South Tripura,coriander,2025,12.93
South Tripura,cotton,2025,121.1
South Tripura,cowpea(lobia),2025,227.33
South Tripura,cucumber,2025,227.33
South Tripura,dry chillies,2025,139.58
South Tripura,garlic,2025,3046.18
South Tripura,ginger,2025,3306.12
South Tripura,groundnut,2025,147.17
South Tripura,horse-gram,2025,2059.45
South Tripura,jowar,2025,157.49
South Tripura,lentil,2025,328.49
South Tripura,linseed,2025,21.99
South Tripura,maize,2025,822.14
South Tripura,mango,2025,4133.42
South Tripura,mesta,2025,1252.68
South Tripura,mungbean,2025,1477.03
South Tripura,onion,2025,7443.25
South Tripura,orange,2025,7015.64
South Tripura,other fibres,2025,3512.58
South Tripura,other fresh fruits,2025,3926.38
South Tripura,other kharif pulses,2025,645.19
South Tripura,other misc. pulses,2025,645.19
South Tripura,other oilseeds,2025,3694.82
South Tripura,other rabi pulses,2025,3311.64
South Tripura,other vegetables,2025,2303.38
South Tripura,pigeonpeas,2025,241.44
South Tripura,pomegranate,2025,871.33
South Tripura,potato,2025,2580.73
South Tripura,ragi,2025,908.09
South Tripura,rapeseed &mustard,2025,935.12
South Tripura,rice,2025,1566.67
South Tripura,safflower,2025,583.85
South Tripura,samai,2025,482.27
South Tripura,sesamum,2025,262.67
South Tripura,small millets,2025,638.89
South Tripura,soyabean,2025,1428.01
South Tripura,sugarcane,2025,12723.07
South Tripura,sunflower,2025,2102.23
South Tripura,sweet potato,2025,828.5
South Tripura,tobacco,2025,144.7
South Tripura,tomato,2025,9630.69
South Tripura,turmeric,2025,688.73
South Tripura,varagu,2025,688.73
South Tripura,wheat,2025,53.58
South Tripura,barley,2025,342.22
South Tripura,dry ginger,2025,4345.72
South Tripura,other  rabi pulses,2025,273.35
South Tripura,peas & beans (pulses),2025,252.07
South Tripura,sannhamp,2025,668.68
South Tripura,guar seed,2025,1067.92
South Tripura,jute,2025,923.21
South Tripura,moth,2025,861.74
South Tripura,oilseeds total,2025,2379.55
South Tripura,total foodgrain,2025,6342.58
South Tripura,other cereals & millets,2025,519.72
South Tripura,pulses total,2025,4922.88
South Tripura,grapes,2025,3192.92
South Tripura,niger seed,2025,103.11
South Tripura,coconut,2025,870.22
South Tripura,kapas,2025,3309.9
South Tripura,tapioca,2025,2272.45
South Tripura,arecanut,2025,2345.19
South Tripura,bitter gourd,2025,30.5
South Tripura,black pepper,2025,54.28
South Tripura,cashewnut raw,2025,1485.96
South Tripura,drum stick,2025,170.24
South Tripura,jack fruit,2025,2059.45
South Tripura,papaya,2025,4920.27
South Tripura,pineapple,2025,3655.43
South Tripura,pump kin,2025,850.02
South Tripura,rubber,2025,817.85
South Tripura,snak guard,2025,434.15
South Tripura,watermelon,2025,688.73
South Tripura,korra,2025,1825.79
South Tripura,lemon,2025,384.62
South Tripura,sapota,2025,285.45
South Tripura,cond-spcs other,2025,249.0
South Tripura,paddy,2025,3939.18
South Tripura,cauliflower,2025,272.54
South Tripura,khesari,2025,3020.67
South Tripura,other citrus fruit,2025,573.15
South Tripura,arcanut (processed),2025,2440.63
South Tripura,atcanut (raw),2025,1479.47
South Tripura,cardamom,2025,1131.29
South Tripura,cashewnut processed,2025,3284.41
South Tripura,carrot,2025,1619.92
South Tripura,redish,2025,116.02
South Tripura,peas  (vegetable),2025,252.07
South Tripura,ash gourd,2025,2188.63
South Tripura,beet root,2025,946.08
South Tripura,lab-lab,2025,671.98
South Tripura,ribed guard,2025,22.38
South Tripura,yam,2025,49.62
South Tripura,jute & mesta,2025,4716.93
South Tripura,colocosia,2025,2310.72
South Tripura,tea,2025,479.74
South Tripura,apple,2025,2264.73
South Tripura,peach,2025,407.13
South Tripura,pear,2025,365.44
South Tripura,plums,2025,503.62
South Tripura,turnip,2025,688.73
South Tripura,coffee,2025,1011.92
South Tripura,bean,2025,1203.39
South Tripura,jobster,2025,2059.45
South Tripura,perilla,2025,252.58
South Tripura,rajmash kholar,2025,925.74
South Tripura,ricebean (nagadal),2025,746.35
South Tripura,litchi,2025,21.99
South Tripura,peas (vegetable),2025,252.07
South Tripura,ber,2025,1020.34
South Tripura,other dry fruit,2025,735.05
South West Garo Hills,bajra,2025,1053.86
South West Garo Hills,banana,2025,5165.92
South West Garo Hills,beans & mutter(vegetable),2025,1243.33
South West Garo Hills,bhindi,2025,1552.02
South West Garo Hills,blackgram,2025,363.42
South West Garo Hills,bottle gourd,2025,631.13
South West Garo Hills,brinjal,2025,3201.89
South West Garo Hills,cabbage,2025,2874.78
South West Garo Hills,cashewnut,2025,4569.38
South West Garo Hills,castor seed,2025,263.46
South West Garo Hills,chickpea,2025,231.29
South West Garo Hills,citrus fruit,2025,323.53
South West Garo Hills,coriander,2025,12.29
South West Garo Hills,cotton,2025,566.01
South West Garo Hills,cowpea(lobia),2025,227.33
South West Garo Hills,cucumber,2025,227.33
South West Garo Hills,dry chillies,2025,139.58
South West Garo Hills,garlic,2025,3046.18
South West Garo Hills,ginger,2025,3306.12
South West Garo Hills,groundnut,2025,147.17
South West Garo Hills,horse-gram,2025,2059.45
South West Garo Hills,jowar,2025,157.49
South West Garo Hills,lentil,2025,394.0
South West Garo Hills,linseed,2025,21.99
South West Garo Hills,maize,2025,3101.03
South West Garo Hills,mango,2025,3315.04
South West Garo Hills,mesta,2025,6223.84
South West Garo Hills,mungbean,2025,6027.96
South West Garo Hills,onion,2025,7535.94
South West Garo Hills,orange,2025,7044.85
South West Garo Hills,other fibres,2025,3512.58
South West Garo Hills,other fresh fruits,2025,3926.38
South West Garo Hills,other kharif pulses,2025,740.06
South West Garo Hills,other misc. pulses,2025,740.06
South West Garo Hills,other oilseeds,2025,7028.72
South West Garo Hills,other rabi pulses,2025,6671.44
South West Garo Hills,other vegetables,2025,5653.07
South West Garo Hills,pigeonpeas,2025,407.37
South West Garo Hills,pomegranate,2025,726.4
South West Garo Hills,potato,2025,2983.74
South West Garo Hills,ragi,2025,1840.5
South West Garo Hills,rapeseed &mustard,2025,2063.69
South West Garo Hills,rice,2025,8882.76
South West Garo Hills,safflower,2025,580.16
South West Garo Hills,samai,2025,479.88
South West Garo Hills,sesamum,2025,379.81
South West Garo Hills,small millets,2025,194.35
South West Garo Hills,soyabean,2025,680.69
South West Garo Hills,sugarcane,2025,1663.71
South West Garo Hills,sunflower,2025,1720.09
South West Garo Hills,sweet potato,2025,745.9
South West Garo Hills,tobacco,2025,135.94
South West Garo Hills,tomato,2025,9630.69
South West Garo Hills,turmeric,2025,688.73
South West Garo Hills,varagu,2025,688.73
South West Garo Hills,wheat,2025,343.83
South West Garo Hills,barley,2025,781.07
South West Garo Hills,dry ginger,2025,4345.72
South West Garo Hills,other  rabi pulses,2025,272.42
South West Garo Hills,peas & beans (pulses),2025,367.91
South West Garo Hills,sannhamp,2025,666.29
South West Garo Hills,guar seed,2025,1027.43
South West Garo Hills,jute,2025,798.74
South West Garo Hills,moth,2025,4160.49
South West Garo Hills,oilseeds total,2025,2379.55
South West Garo Hills,total foodgrain,2025,6342.58
South West Garo Hills,other cereals & millets,2025,519.72
South West Garo Hills,pulses total,2025,5526.34
South West Garo Hills,grapes,2025,3192.92
South West Garo Hills,niger seed,2025,62.61
South West Garo Hills,coconut,2025,727.62
South West Garo Hills,kapas,2025,3054.94
South West Garo Hills,tapioca,2025,2253.88
South West Garo Hills,arecanut,2025,2356.56
South West Garo Hills,bitter gourd,2025,32.52
South West Garo Hills,black pepper,2025,51.38
South West Garo Hills,cashewnut raw,2025,1583.44
South West Garo Hills,drum stick,2025,170.24
South West Garo Hills,jack fruit,2025,2059.45
South West Garo Hills,papaya,2025,4920.27
South West Garo Hills,pineapple,2025,3641.42
South West Garo Hills,pump kin,2025,1524.37
South West Garo Hills,rubber,2025,819.24
South West Garo Hills,snak guard,2025,130.66
South West Garo Hills,watermelon,2025,688.73
South West Garo Hills,korra,2025,1615.51
South West Garo Hills,lemon,2025,262.18
South West Garo Hills,sapota,2025,306.87
South West Garo Hills,cond-spcs other,2025,249.0
South West Garo Hills,paddy,2025,3939.18
South West Garo Hills,cauliflower,2025,272.54
South West Garo Hills,khesari,2025,2754.91
South West Garo Hills,other citrus fruit,2025,573.15
South West Garo Hills,arcanut (processed),2025,2452.0
South West Garo Hills,atcanut (raw),2025,1486.68
South West Garo Hills,cardamom,2025,1087.52
South West Garo Hills,cashewnut processed,2025,3581.48
South West Garo Hills,carrot,2025,1826.74
South West Garo Hills,redish,2025,138.16
South West Garo Hills,peas  (vegetable),2025,367.91
South West Garo Hills,ash gourd,2025,2197.34
South West Garo Hills,beet root,2025,958.89
South West Garo Hills,lab-lab,2025,466.98
South West Garo Hills,ribed guard,2025,41.55
South West Garo Hills,yam,2025,339.87
South West Garo Hills,jute & mesta,2025,4388.55
South West Garo Hills,colocosia,2025,2163.92
South West Garo Hills,tea,2025,475.62
South West Garo Hills,apple,2025,2276.1
South West Garo Hills,peach,2025,516.05
South West Garo Hills,pear,2025,476.09
South West Garo Hills,plums,2025,416.8
South West Garo Hills,turnip,2025,688.73
South West Garo Hills,coffee,2025,868.36
South West Garo Hills,bean,2025,1227.07
South West Garo Hills,jobster,2025,2059.45
South West Garo Hills,perilla,2025,366.69
South West Garo Hills,rajmash kholar,2025,1847.83
South West Garo Hills,ricebean (nagadal),2025,747.74
South West Garo Hills,litchi,2025,21.99
South West Garo Hills,peas (vegetable),2025,367.91
South West Garo Hills,ber,2025,1033.15
South West Garo Hills,other dry fruit,2025,735.05
South West Khasi Hills,bajra,2025,629.07
South West Khasi Hills,banana,2025,2490.02
South West Khasi Hills,beans & mutter(vegetable),2025,1245.32
South West Khasi Hills,bhindi,2025,1554.01
South West Khasi Hills,blackgram,2025,1504.1
South West Khasi Hills,bottle gourd,2025,1659.23
South West Khasi Hills,brinjal,2025,7455.11
South West Khasi Hills,cabbage,2025,2874.78
South West Khasi Hills,cashewnut,2025,4569.38
South West Khasi Hills,castor seed,2025,263.46
South West Khasi Hills,chickpea,2025,249.16
South West Khasi Hills,citrus fruit,2025,329.44
South West Khasi Hills,coriander,2025,12.93
South West Khasi Hills,cotton,2025,622.64
South West Khasi Hills,cowpea(lobia),2025,28.06
South West Khasi Hills,cucumber,2025,28.06
South West Khasi Hills,dry chillies,2025,25.02
South West Khasi Hills,garlic,2025,818.53
South West Khasi Hills,ginger,2025,11825.53
South West Khasi Hills,groundnut,2025,15570.37
South West Khasi Hills,horse-gram,2025,2059.45
South West Khasi Hills,jowar,2025,157.49
South West Khasi Hills,lentil,2025,390.08
South West Khasi Hills,linseed,2025,14.75
South West Khasi Hills,maize,2025,2477.49
South West Khasi Hills,mango,2025,2575.56
South West Khasi Hills,mesta,2025,6371.35
South West Khasi Hills,mungbean,2025,14069.53
South West Khasi Hills,onion,2025,8316.99
South West Khasi Hills,orange,2025,7498.93
South West Khasi Hills,other fibres,2025,3793.66
South West Khasi Hills,other fresh fruits,2025,4159.01
South West Khasi Hills,other kharif pulses,2025,1310.21
South West Khasi Hills,other misc. pulses,2025,1310.21
South West Khasi Hills,other oilseeds,2025,8040.99
South West Khasi Hills,other rabi pulses,2025,7535.11
South West Khasi Hills,other vegetables,2025,6278.6
South West Khasi Hills,pigeonpeas,2025,448.92
South West Khasi Hills,pomegranate,2025,753.41
South West Khasi Hills,potato,2025,4781.44
South West Khasi Hills,ragi,2025,932.78
South West Khasi Hills,rapeseed &mustard,2025,417.4
South West Khasi Hills,rice,2025,6727.24
South West Khasi Hills,safflower,2025,580.16
South West Khasi Hills,samai,2025,479.88
South West Khasi Hills,sesamum,2025,75.0
South West Khasi Hills,small millets,2025,117.13
South West Khasi Hills,soyabean,2025,194.64
South West Khasi Hills,sugarcane,2025,168.94
South West Khasi Hills,sunflower,2025,1473.37
South West Khasi Hills,sweet potato,2025,891.26
South West Khasi Hills,tobacco,2025,135.94
South West Khasi Hills,tomato,2025,9630.69
South West Khasi Hills,turmeric,2025,371.38
South West Khasi Hills,varagu,2025,371.38
South West Khasi Hills,wheat,2025,343.54
South West Khasi Hills,barley,2025,424.8
South West Khasi Hills,dry ginger,2025,1205.9
South West Khasi Hills,other  rabi pulses,2025,462.12
South West Khasi Hills,peas & beans (pulses),2025,99.2
South West Khasi Hills,sannhamp,2025,666.29
South West Khasi Hills,guar seed,2025,1027.43
South West Khasi Hills,jute,2025,798.74
South West Khasi Hills,moth,2025,4307.78
South West Khasi Hills,oilseeds total,2025,3053.91
South West Khasi Hills,total foodgrain,2025,6342.58
South West Khasi Hills,other cereals & millets,2025,602.26
South West Khasi Hills,pulses total,2025,5183.12
South West Khasi Hills,grapes,2025,11825.53
South West Khasi Hills,niger seed,2025,62.15
South West Khasi Hills,coconut,2025,727.62
South West Khasi Hills,kapas,2025,3054.45
South West Khasi Hills,tapioca,2025,1795.72
South West Khasi Hills,arecanut,2025,925.04
South West Khasi Hills,bitter gourd,2025,46.02
South West Khasi Hills,black pepper,2025,77.57
South West Khasi Hills,cashewnut raw,2025,1583.44
South West Khasi Hills,drum stick,2025,56.41
South West Khasi Hills,jack fruit,2025,2059.45
South West Khasi Hills,papaya,2025,4920.27
South West Khasi Hills,pineapple,2025,3627.92
South West Khasi Hills,pump kin,2025,865.39
South West Khasi Hills,rubber,2025,819.24
South West Khasi Hills,snak guard,2025,74.21
South West Khasi Hills,watermelon,2025,371.38
South West Khasi Hills,korra,2025,1614.79
South West Khasi Hills,lemon,2025,258.26
South West Khasi Hills,sapota,2025,265.46
South West Khasi Hills,cond-spcs other,2025,249.32
South West Khasi Hills,paddy,2025,4067.74
South West Khasi Hills,cauliflower,2025,272.54
South West Khasi Hills,khesari,2025,2754.42
South West Khasi Hills,other citrus fruit,2025,693.76
South West Khasi Hills,arcanut (processed),2025,1056.06
South West Khasi Hills,atcanut (raw),2025,693.82
South West Khasi Hills,cardamom,2025,1087.52
South West Khasi Hills,cashewnut processed,2025,3581.48
South West Khasi Hills,carrot,2025,1826.74
South West Khasi Hills,redish,2025,111.7
South West Khasi Hills,peas  (vegetable),2025,99.2
South West Khasi Hills,ash gourd,2025,849.04
South West Khasi Hills,beet root,2025,960.88
South West Khasi Hills,lab-lab,2025,466.26
South West Khasi Hills,ribed guard,2025,15.09
South West Khasi Hills,yam,2025,339.58
South West Khasi Hills,jute & mesta,2025,4388.06
South West Khasi Hills,colocosia,2025,2163.92
South West Khasi Hills,tea,2025,468.37
South West Khasi Hills,apple,2025,880.16
South West Khasi Hills,peach,2025,263.22
South West Khasi Hills,pear,2025,219.28
South West Khasi Hills,plums,2025,403.3
South West Khasi Hills,turnip,2025,371.38
South West Khasi Hills,coffee,2025,868.36
South West Khasi Hills,bean,2025,1229.06
South West Khasi Hills,jobster,2025,2059.45
South West Khasi Hills,perilla,2025,101.96
South West Khasi Hills,rajmash kholar,2025,887.79
South West Khasi Hills,ricebean (nagadal),2025,747.74
South West Khasi Hills,litchi,2025,14.75
South West Khasi Hills,peas (vegetable),2025,99.2
South West Khasi Hills,ber,2025,1035.14
South West Khasi Hills,other dry fruit,2025,858.22
Srikakulam,bajra,2025,569.69
Srikakulam,banana,2025,1319.47
Srikakulam,beans & mutter(vegetable),2025,1277.68
Srikakulam,bhindi,2025,1609.24
Srikakulam,blackgram,2025,1486.62
Srikakulam,bottle gourd,2025,1641.75
Srikakulam,brinjal,2025,7455.11
Srikakulam,cabbage,2025,2901.78
Srikakulam,cashewnut,2025,10042.74
Srikakulam,castor seed,2025,1414.56
Srikakulam,chickpea,2025,105.76
Srikakulam,citrus fruit,2025,287.94
Srikakulam,coriander,2025,13.01
Srikakulam,cotton,2025,953.48
Srikakulam,cowpea(lobia),2025,7291.93
Srikakulam,cucumber,2025,7291.93
Srikakulam,dry chillies,2025,7455.72
Srikakulam,garlic,2025,85.23
Srikakulam,ginger,2025,11825.53
Srikakulam,groundnut,2025,15570.37
Srikakulam,horse-gram,2025,2059.45
Srikakulam,jowar,2025,157.49
Srikakulam,lentil,2025,336.04
Srikakulam,linseed,2025,14.86
Srikakulam,maize,2025,1417.55
Srikakulam,mango,2025,853.44
Srikakulam,mesta,2025,1973.45
Srikakulam,mungbean,2025,14069.53
Srikakulam,onion,2025,8316.99
Srikakulam,orange,2025,7498.93
Srikakulam,other fibres,2025,3772.1
Srikakulam,other fresh fruits,2025,4137.45
Srikakulam,other kharif pulses,2025,1282.77
Srikakulam,other misc. pulses,2025,1282.77
Srikakulam,other oilseeds,2025,8041.12
Srikakulam,other rabi pulses,2025,7535.24
